[495] Ciekawa Interessante Höhle
SURVEY NAME: 2018-08-12 - URODZINY 2
SURVEY DATE: 8 12 2018  COMMENT:   Jakub Pysz (Palm), Adam Wladzinski, Filip Filar
SURVEY TEAM:

DECLINATION:     3.55  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT
wt176        wt177           23.16   107.59   -52.64     0.00     0.00     0.00     0.00
wt177        wt178           12.80   202.92     4.24     0.00     0.00     0.00     0.00
wt178        wt179            8.79   299.91   -40.35     0.00     0.00     0.00     0.00
wt179        wt180            3.44   342.83   -46.90     0.00     0.00     0.00     0.00
wt180        wt181            1.67   330.67   -18.59     0.00     0.00     0.00     0.00
wt181        wt182            6.00   241.79    17.84     0.00     0.00     0.00     0.00
wt182        wt183            7.28   318.73    -8.37     0.00     0.00     0.00     0.00
wt183        wt184            9.94   244.98   -18.52     0.00     0.00     0.00     0.00
wt184        wt185            6.50   292.01   -21.90     0.00     0.00     0.00     0.00
wt185        wt186            7.74   236.16   -28.46     0.00     0.00     0.00     0.00
wt186        wt187            8.23   259.26     2.31     0.00     0.00     0.00     0.00
wt187        wt188            3.84   162.72   -40.12     0.00     0.00     0.00     0.00
wt188        wt189           16.50   254.83   -44.34     0.00     0.00     0.00     0.00
wt189        wt190            6.63   327.08     2.90     0.00     0.00     0.00     0.00
wt190        wt191            2.40   338.81     5.51     0.00     0.00     0.00     0.00
wt191        wt192           12.50   303.01    -6.54     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-08-08 - RE2
SURVEY DATE: 8 8 2014  COMMENT:   Dariusz Lubomski(palm), Nazi(Disto), Maciej Dziurka(spray)
SURVEY TEAM:

DECLINATION:     3.03  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

ws029        ws030           29.30   172.27   -43.06     0.00     0.00     0.00     0.00
ws030        hv001           11.38    11.76   -26.95     0.00     0.00     0.00     0.00
hv001        hv002            5.61    94.53   -13.84     0.00     0.00     0.00     0.00
ws030        ws031           19.91   164.04    20.50     0.00     0.00     0.00     0.00
ws031        ws032           14.07   226.59    65.06     0.00     0.00     0.00     0.00
ws032        ws033           11.38   190.99   -21.85     0.00     0.00     0.00     0.00
ws033        ws034            5.64   240.82   -28.03     0.00     0.00     0.00     0.00
ws034        ws035           34.55   187.80    11.25     0.00     0.00     0.00     0.00
ws035        ws036           15.39   246.59   -11.38     0.00     0.00     0.00     0.00
ws036        ws037           10.99   104.50   -19.43     0.00     0.00     0.00     0.00
ws037        ws038           23.62   135.28   -58.26     0.00     0.00     0.00     0.00
ws038        ws039           15.26   145.24    26.23     0.00     0.00     0.00     0.00
ws039        ws040            6.76   162.10   -55.15     0.00     0.00     0.00     0.00
ws037        ws037.1         33.99   199.76    46.32     0.00     0.00     0.00     0.00  ;domiar do pkt ziel do wisz pol

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-08-10 - NIEGRYZIE
SURVEY DATE: 8 10 2014  COMMENT:   delta Disto = 0.0
SURVEY TEAM:

DECLINATION:     3.03  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

wt119.2      wt119.21        12.70   311.08    -6.98     0.00     0.00     0.00     0.00
wt119.2      wt119.1         10.63    16.29    58.24     0.00     0.00     0.00     0.00
wt119.1      wt119.11        16.80   120.91   -66.58     0.00     0.00     0.00     0.00  ;domiar
wt119.1      wt119            5.15   120.76    29.98     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-08-11 - OBEJœCIE DO NIK¹D
SURVEY DATE: 8 11 2014  COMMENT:   delta Disto = 0.0
SURVEY TEAM:

DECLINATION:     3.03  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

ob030        ob004           12.66   348.43    26.96     0.00     0.00     0.00     0.00
ob030        ob032           16.90   109.89    34.95     0.00     0.00     0.00     0.00
ob032        ob033            5.09   171.93     8.21     0.00     0.00     0.00     0.00
ob033        ob033.1         10.07   127.64    10.93     0.00     0.00     0.00     0.00  ;domiar
ob033        ob034            5.41    88.48    10.86     0.00     0.00     0.00     0.00
ob034        ob035            9.91   351.20     6.54     0.00     0.00     0.00     0.00
ob035        ob036           20.90   122.97    18.99     0.00     0.00     0.00     0.00
ob036        ob037            8.46    41.61    18.62     0.00     0.00     0.00     0.00
ob036        ob038            7.94   109.80   -10.40     0.00     0.00     0.00     0.00
ob038        ob039            5.02     9.25   -48.93     0.00     0.00     0.00     0.00
ob039        ob009           24.70    40.55   -44.66     0.00     0.00     0.00     0.00
ob039        ob041           22.24   147.17     6.98     0.00     0.00     0.00     0.00
ob041        ob042            8.40    37.27    24.46     0.00     0.00     0.00     0.00
ob042        ob043            7.51   138.05    11.86     0.00     0.00     0.00     0.00
ob043        ob044            5.41    23.45    27.79     0.00     0.00     0.00     0.00
ob044        ob045           17.49    45.28    31.07     0.00     0.00     0.00     0.00
ob045        ob045.1         22.08   220.85    77.60     0.00     0.00     0.00     0.00  ;domiar
ob045        ob046            6.36   146.77   -21.42     0.00     0.00     0.00     0.00
ob046        ob047           25.49   138.46   -66.73     0.00     0.00     0.00     0.00
ob045        ob048           19.00   109.66    31.77     0.00     0.00     0.00     0.00
ob048        ob048.1         20.90   332.70    37.07     0.00     0.00     0.00     0.00  ;domair
ob048        ob049           12.34    78.96    28.83     0.00     0.00     0.00     0.00
ob049        ob050            7.22   125.22    17.14     0.00     0.00     0.00     0.00
ob050        ob018           15.12   143.75   -56.05     0.00     0.00     0.00     0.00
ob049        ob052           15.52   161.42    62.38     0.00     0.00     0.00     0.00
ob052        ob053           10.14    36.53    14.22     0.00     0.00     0.00     0.00
ob053        ob054           12.50   113.70    23.50     0.00     0.00     0.00     0.00
ob054        ob055           11.35    94.49    17.86     0.00     0.00     0.00     0.00
ob055        ob056            9.84   186.98    28.79     0.00     0.00     0.00     0.00
ob056        ob056.1         16.50   129.53    78.87     0.00     0.00     0.00     0.00  ;domiar
ob056        ob056.2          9.25   159.39    -1.50     0.00     0.00     0.00     0.00  ;domiar

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-08-12 - BRZYTWA 2
SURVEY DATE: 8 12 2014  COMMENT:   delta Disto = 0.0
SURVEY TEAM:

DECLINATION:     3.03  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

wm172.27     wm172.26        12.01    93.99    59.50     0.00     0.00     0.00     0.00
wm172.26     wm172.25         9.06   212.28    69.12     0.00     0.00     0.00     0.00
wm172.25     wm172.24         6.17     0.24    50.81     0.00     0.00     0.00     0.00
wm172.24     wm172.20         6.69   208.00    72.61     0.00     0.00     0.00     0.00
wm172.20     wm172.21         6.86    59.70    70.40     0.00     0.00     0.00     0.00
wm172.21     wm172.22         4.10    78.51    -6.10     0.00     0.00     0.00     0.00
wm172.22     wm172.23         8.33   114.30    40.66     0.00     0.00     0.00     0.00
wm172.23     wm172231        18.64   105.66    18.00     0.00     0.00     0.00     0.00  ;domiar

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-08-12 - ST
SURVEY DATE: 8 12 2014  COMMENT:   delta Disto = 0.0
SURVEY TEAM:

DECLINATION:     3.03  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

wm199.4      wm199.41         9.45   184.85   -39.76     0.00     0.00     0.00     0.00
wm199.4      wm199.3          6.33    54.35    14.71     0.00     0.00     0.00     0.00
wm199.3      wm199.31         4.10   228.58   -77.39     0.00     0.00     0.00     0.00  ;domiar
wm199.3      wm199.2          9.88   123.60    80.36     0.00     0.00     0.00     0.00
wm199.2      wm199.1          5.31    43.90     4.53     0.00     0.00     0.00     0.00
wm199.1      wm199           16.54   337.13     9.49     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-08-13 - KASKADY LAFIRYNDY
SURVEY DATE: 8 13 2014  COMMENT:   Filip Filar, Michal Parczewski
SURVEY TEAM:

DECLINATION:     3.03  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

kv0149       kv0150           7.05    41.61   -54.63     0.00     0.00     0.00     0.00
kv0150       kv0151           8.99   163.83   -67.84     0.00     0.00     0.00     0.00
kv0151       kv0152           8.20    90.03   -26.46     0.00     0.00     0.00     0.00
kv0152       kv0153          14.76   144.11   -39.99     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-08-13 - MEANDER POGADAJMY O KOBIETA
SURVEY DATE: 8 13 2014  COMMENT:   Filip Filar, Michal Parczewski
SURVEY TEAM:

DECLINATION:     3.03  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

kv0201       kv0202          33.60   230.04    -3.00     0.00     0.00     0.00     0.00
kv0202       kv0203          16.77   241.33    10.56     0.00     0.00     0.00     0.00
kv0203       kv0204          19.85   178.31    39.00     0.00     0.00     0.00     0.00
kv0203       kv0205          29.40   229.59     0.35     0.00     0.00     0.00     0.00
kv0205       kv0206           9.91   354.24     2.69     0.00     0.00     0.00     0.00
kv0206       kv0207          15.52   284.80    16.14     0.00     0.00     0.00     0.00
kv0207       kv0208          19.78   192.80    32.85     0.00     0.00     0.00     0.00
kv0208       kv0209          12.34   186.83    13.19     0.00     0.00     0.00     0.00
kv0209       kv0210          28.41   221.56    -0.10     0.00     0.00     0.00     0.00
kv0210       kv0211          20.90   263.16    -0.49     0.00     0.00     0.00     0.00
kv0211       kv0212           9.94   232.21    -6.25     0.00     0.00     0.00     0.00
kv0212       kv0213          25.59   234.74     4.65     0.00     0.00     0.00     0.00
kv0213       kv0214          16.99   215.29    -2.27     0.00     0.00     0.00     0.00
kv0214       kv0215          19.78   235.99     4.79     0.00     0.00     0.00     0.00
kv0215       kv0216          21.42   253.20    -5.73     0.00     0.00     0.00     0.00
kv0216       kv0217          25.49   222.98     0.96     0.00     0.00     0.00     0.00
kv0217       kv0218          30.84   252.35   -12.86     0.00     0.00     0.00     0.00
kv0218       kv0219          21.92   226.00    13.33     0.00     0.00     0.00     0.00
kv0219       kv0220          11.15   256.29    -3.84     0.00     0.00     0.00     0.00
kv0220       kv0221          17.36   258.37   -26.44     0.00     0.00     0.00     0.00
kv0221       kv0222          18.41   216.56    21.90     0.00     0.00     0.00     0.00
kv0222       kv0223          16.47   268.70   -29.71     0.00     0.00     0.00     0.00
kv0223       kv0224          22.18   266.37   -24.23     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-08-14 - GAMBKI - STUDNIA Z MEANDREM
SURVEY DATE: 8 13 2014  COMMENT:   bg017
SURVEY TEAM:

DECLINATION:     3.03  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

bg018        mc002            8.46   186.68     1.22     0.00     0.00     0.00     0.00
mc002        mc003           10.04   107.23    13.32     0.00     0.00     0.00     0.00
mc003        mc004            6.20   219.09   -51.21     0.00     0.00     0.00     0.00
mc004        mc005           10.93   113.26    -6.57     0.00     0.00     0.00     0.00
mc005        mc006            9.78    95.15   -44.72     0.00     0.00     0.00     0.00
mc006        mc007           11.48   120.44    25.41     0.00     0.00     0.00     0.00
mc007        mc007.1         29.20   166.31   -51.89     0.00     0.00     0.00     0.00  ;domiar
mc007        mc007.2         23.82   337.52    -1.29     0.00     0.00     0.00     0.00  ;domiar
mc007        mc008           21.06    54.51   -82.10     0.00     0.00     0.00     0.00
mc008        mc008.2         22.15   292.81    -4.44     0.00     0.00     0.00     0.00  ;domiar
mc008        mc008.1         20.41   175.72    11.79     0.00     0.00     0.00     0.00  ;domiar
mc008        mc009           35.20    86.03   -53.82     0.00     0.00     0.00     0.00
mc009        mc010           21.95   182.97     6.50     0.00     0.00     0.00     0.00
mc010        mc011           19.62   192.19    22.36     0.00     0.00     0.00     0.00
mc011        mc012           11.88   128.52     1.09     0.00     0.00     0.00     0.00
mc012        mc013           11.81   191.14   -24.84     0.00     0.00     0.00     0.00
mc013        mc014           24.15   132.92     5.78     0.00     0.00     0.00     0.00
mc014        mc015           20.24   119.42    29.56     0.00     0.00     0.00     0.00
mc015        mc016           13.48   140.46     1.49     0.00     0.00     0.00     0.00
mc016        mc017           14.17    59.69    -4.01     0.00     0.00     0.00     0.00
mc017        mc017.1         17.13   196.34   -82.56     0.00     0.00     0.00     0.00  ;domiar
mc017        mc018           26.84   200.26   -19.50     0.00     0.00     0.00     0.00
mc018        mc018.11        63.39    39.10    87.02     0.00     0.00     0.00     0.00  ;domiar
mc018        mc018.1         17.52    84.85    30.77     0.00     0.00     0.00     0.00  ;domiar
mc009        mc019            9.02   318.08    14.97     0.00     0.00     0.00     0.00
mc019        mc020           11.61   354.98   -26.35     0.00     0.00     0.00     0.00
